subject	predicate	object	primary_knowledge_source	aggregator_knowledge_source	original_object	original_subject	subject_label	object_label
HGNC:12712	biolink:gene_associated_with_condition	MONDO:0008822	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:208085	NCBIGene:26276		
HGNC:7525	biolink:gene_associated_with_condition	MONDO:0100101	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:208150	NCBIGene:4593		
HGNC:12771	biolink:gene_associated_with_condition	MONDO:0008827	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:208230	NCBIGene:8838		
HGNC:9364	biolink:gene_associated_with_condition	MONDO:0008828	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:208250	NCBIGene:10216		
HGNC:318	biolink:gene_associated_with_condition	MONDO:0008830	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:208400	NCBIGene:175		
HGNC:4214	biolink:gene_associated_with_condition	MONDO:0008832	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:208530	NCBIGene:2657		
HGNC:7907	biolink:gene_associated_with_condition	MONDO:0008833	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:208540	NCBIGene:27031		
HGNC:11599	biolink:gene_associated_with_condition	MONDO:0008834	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:208550	NCBIGene:30009		
HGNC:795	biolink:gene_associated_with_condition	MONDO:0008840	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:208900	NCBIGene:472		
HGNC:15984	biolink:gene_associated_with_condition	MONDO:0008842	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:208920	NCBIGene:54840		
HGNC:11740	biolink:gene_associated_with_condition	MONDO:0008846	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:209300	NCBIGene:7018		
HGNC:5172	biolink:gene_associated_with_condition	MONDO:0008847	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:209500	NCBIGene:55806		
HGNC:11164	biolink:gene_associated_with_condition	MONDO:0020643	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:209850	NCBIGene:6638		
HGNC:9143	biolink:gene_associated_with_condition	MONDO:0800026	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:209880	NCBIGene:8929		
HGNC:20670	biolink:gene_associated_with_condition	MONDO:0008853	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:209885	NCBIGene:117581		
HGNC:966	biolink:gene_associated_with_condition	MONDO:0014437	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:209900	NCBIGene:582		
HGNC:7067	biolink:gene_associated_with_condition	MONDO:0008855	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:209920	NCBIGene:4261		
HGNC:9986	biolink:gene_associated_with_condition	MONDO:0008855	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:209920	NCBIGene:5993		
HGNC:9988	biolink:gene_associated_with_condition	MONDO:0008855	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:209920	NCBIGene:5994		
HGNC:9987	biolink:gene_associated_with_condition	MONDO:0008855	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:209920	NCBIGene:8625		
HGNC:5439	biolink:gene_associated_with_condition	MONDO:0020530	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:209950	NCBIGene:3459		
HGNC:8140	biolink:gene_associated_with_condition	MONDO:0008858	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:210000	NCBIGene:4976		
HGNC:6936	biolink:gene_associated_with_condition	MONDO:0008861	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:210200	NCBIGene:56922		
HGNC:6937	biolink:gene_associated_with_condition	MONDO:0008862	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:210210	NCBIGene:64087		
HGNC:13887	biolink:gene_associated_with_condition	MONDO:0020747	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:210250	NCBIGene:64241		
HGNC:23198	biolink:gene_associated_with_condition	MONDO:0008865	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:210370	NCBIGene:285440		
HGNC:882	biolink:gene_associated_with_condition	MONDO:0008869	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:210600	NCBIGene:545		
HGNC:34016	biolink:gene_associated_with_condition	MONDO:0008871	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:210710	NCBIGene:100151683		
HGNC:16068	biolink:gene_associated_with_condition	MONDO:0008872	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:210720	NCBIGene:5116		
HGNC:1058	biolink:gene_associated_with_condition	MONDO:0008876	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:210900	NCBIGene:641		
HGNC:16912	biolink:gene_associated_with_condition	MONDO:0008879	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211180	NCBIGene:10436		
HGNC:1750	biolink:gene_associated_with_condition	MONDO:0008885	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211380	NCBIGene:1009		
HGNC:10600	biolink:gene_associated_with_condition	MONDO:0008887	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211400	NCBIGene:6338		
HGNC:16187	biolink:gene_associated_with_condition	MONDO:0024537	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211530	NCBIGene:113278		
HGNC:3706	biolink:gene_associated_with_condition	MONDO:0008892	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211600	NCBIGene:5205		
HGNC:16892	biolink:gene_associated_with_condition	MONDO:0008893	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211750	NCBIGene:10225		
HGNC:8021	biolink:gene_associated_with_condition	MONDO:0008895	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211800	NCBIGene:4907		
HGNC:4125	biolink:gene_associated_with_condition	MONDO:0100252	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211900	NCBIGene:2591		
HGNC:6860	biolink:gene_associated_with_condition	MONDO:0008903	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211980	NCBIGene:1326		
HGNC:3236	biolink:gene_associated_with_condition	MONDO:0008903	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211980	NCBIGene:1956		
HGNC:3430	biolink:gene_associated_with_condition	MONDO:0008903	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211980	NCBIGene:2064		
HGNC:6116	biolink:gene_associated_with_condition	MONDO:0008903	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211980	NCBIGene:3659		
HGNC:6407	biolink:gene_associated_with_condition	MONDO:0008903	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211980	NCBIGene:3845		
HGNC:10964	biolink:gene_associated_with_condition	MONDO:0008903	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211980	NCBIGene:5002		
HGNC:8607	biolink:gene_associated_with_condition	MONDO:0008903	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211980	NCBIGene:5071		
HGNC:8975	biolink:gene_associated_with_condition	MONDO:0008903	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211980	NCBIGene:5290		
HGNC:9303	biolink:gene_associated_with_condition	MONDO:0008903	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211980	NCBIGene:5519		
HGNC:1097	biolink:gene_associated_with_condition	MONDO:0008903	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:211980	NCBIGene:673		
HGNC:16391	biolink:gene_associated_with_condition	MONDO:0008905	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:212050	NCBIGene:64170		
HGNC:9115	biolink:gene_associated_with_condition	MONDO:0008907	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:212065	NCBIGene:5373		
HGNC:7045	biolink:gene_associated_with_condition	MONDO:0008908	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:212066	NCBIGene:4247		
HGNC:2312	biolink:gene_associated_with_condition	MONDO:0008910	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:212070	NCBIGene:1369		
HGNC:9067	biolink:gene_associated_with_condition	MONDO:0008913	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:212093	NCBIGene:5337		
HGNC:6636	biolink:gene_associated_with_condition	MONDO:0008915	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:212112	NCBIGene:4000		
HGNC:1421	biolink:gene_associated_with_condition	MONDO:0008918	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:212138	NCBIGene:788		
HGNC:10969	biolink:gene_associated_with_condition	MONDO:0008919	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:212140	NCBIGene:6584		
HGNC:21869	biolink:gene_associated_with_condition	MONDO:0008922	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:212350	NCBIGene:55750		
HGNC:21244	biolink:gene_associated_with_condition	MONDO:0008925	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:212500	NCBIGene:221496		
HGNC:10892	biolink:gene_associated_with_condition	MONDO:0008927	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:212550	NCBIGene:4990		
HGNC:17168	biolink:gene_associated_with_condition	MONDO:8000008	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:212720	NCBIGene:25782		
HGNC:6696	biolink:gene_associated_with_condition	MONDO:0008931	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:212780	NCBIGene:4038		
HGNC:21698	biolink:gene_associated_with_condition	MONDO:0008935	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:212840	NCBIGene:54476		
HGNC:15822	biolink:gene_associated_with_condition	MONDO:0016392	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:213000	NCBIGene:55074		
HGNC:18667	biolink:gene_associated_with_condition	MONDO:0008943	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:213200	NCBIGene:23203		
HGNC:21474	biolink:gene_associated_with_condition	MONDO:0008944	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:213300	NCBIGene:56623		
HGNC:8800	biolink:gene_associated_with_condition	MONDO:0024538	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:213600	NCBIGene:5155		
HGNC:8804	biolink:gene_associated_with_condition	MONDO:0024538	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:213600	NCBIGene:5159		
HGNC:10947	biolink:gene_associated_with_condition	MONDO:0024538	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:213600	NCBIGene:6575		
HGNC:2605	biolink:gene_associated_with_condition	MONDO:0008948	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:213700	NCBIGene:1593		
HGNC:18188	biolink:gene_associated_with_condition	MONDO:0008952	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:213980	NCBIGene:54499		
HGNC:8850	biolink:gene_associated_with_condition	MONDO:0008953	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:214100	NCBIGene:5189		
HGNC:9719	biolink:gene_associated_with_condition	MONDO:0008954	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:214110	NCBIGene:5830		
HGNC:3438	biolink:gene_associated_with_condition	MONDO:0008955	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:214150	NCBIGene:2074		
HGNC:7013	biolink:gene_associated_with_condition	MONDO:0008958	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:214300	NCBIGene:4222		
HGNC:496	biolink:gene_associated_with_condition	MONDO:0008959	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:214350	NCBIGene:54101		
HGNC:15968	biolink:gene_associated_with_condition	MONDO:0008961	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:214400	NCBIGene:54332		
HGNC:7602	biolink:gene_associated_with_condition	MONDO:0008962	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:214450	NCBIGene:4644		
HGNC:1968	biolink:gene_associated_with_condition	MONDO:0008963	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:214500	NCBIGene:1130		
HGNC:3018	biolink:gene_associated_with_condition	MONDO:0008964	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:214700	NCBIGene:1811		
HGNC:20626	biolink:gene_associated_with_condition	MONDO:0008965	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:214800	NCBIGene:55636		
HGNC:451	biolink:gene_associated_with_condition	MONDO:0008967	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:214950	NCBIGene:23600		
HGNC:9608	biolink:gene_associated_with_condition	MONDO:0008970	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:215045	NCBIGene:5745		
HGNC:8860	biolink:gene_associated_with_condition	MONDO:0008972	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:215100	NCBIGene:5191		
HGNC:6518	biolink:gene_associated_with_condition	MONDO:0008974	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:215140	NCBIGene:3930		
HGNC:2187	biolink:gene_associated_with_condition	MONDO:0044206	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:215150	NCBIGene:1302		
HGNC:3512	biolink:gene_associated_with_condition	MONDO:0008977	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:215300	NCBIGene:2131		
HGNC:16268	biolink:gene_associated_with_condition	MONDO:0008980	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:215470	NCBIGene:10908		
HGNC:6430	biolink:gene_associated_with_condition	MONDO:0016204	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:215600	NCBIGene:3875		
HGNC:758	biolink:gene_associated_with_condition	MONDO:0008988	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:215700	NCBIGene:445		
HGNC:27230	biolink:gene_associated_with_condition	MONDO:0008992	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:216100	NCBIGene:157570		
HGNC:16873	biolink:gene_associated_with_condition	MONDO:0008995	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:216340	NCBIGene:9896		
HGNC:28396	biolink:gene_associated_with_condition	MONDO:0800103	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:216360	NCBIGene:91147		
HGNC:3439	biolink:gene_associated_with_condition	MONDO:0019570	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:216400	NCBIGene:1161		
HGNC:2183	biolink:gene_associated_with_condition	MONDO:0008999	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:216550	NCBIGene:157680		
HGNC:2150	biolink:gene_associated_with_condition	MONDO:0009003	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:216900	NCBIGene:1261		
HGNC:1248	biolink:gene_associated_with_condition	MONDO:0009006	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:217000	NCBIGene:717		
HGNC:105	biolink:gene_associated_with_condition	MONDO:0009007	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:217080	NCBIGene:26504		
HGNC:28027	biolink:gene_associated_with_condition	MONDO:0009008	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:217085	NCBIGene:51057		
HGNC:9071	biolink:gene_associated_with_condition	MONDO:0019946	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:217090	NCBIGene:5340		
HGNC:32940	biolink:gene_associated_with_condition	MONDO:0016581	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:217095	NCBIGene:137814		
HGNC:2488	biolink:gene_associated_with_condition	MONDO:0016581	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:217095	NCBIGene:1482		
HGNC:4174	biolink:gene_associated_with_condition	MONDO:0016581	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:217095	NCBIGene:2627		
HGNC:11592	biolink:gene_associated_with_condition	MONDO:0016581	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:217095	NCBIGene:6899		
HGNC:6309	biolink:gene_associated_with_condition	MONDO:0009014	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:217300	NCBIGene:11081		
HGNC:16438	biolink:gene_associated_with_condition	MONDO:0009015	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:217400	NCBIGene:83959		
HGNC:16438	biolink:gene_associated_with_condition	MONDO:0009019	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:217700	NCBIGene:83959		
HGNC:6938	biolink:gene_associated_with_condition	MONDO:0009020	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:217800	NCBIGene:4166		
HGNC:10914	biolink:gene_associated_with_condition	MONDO:0000902	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:218000	NCBIGene:9990		
HGNC:5209	biolink:gene_associated_with_condition	MONDO:0009025	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:218030	NCBIGene:3291		
HGNC:5173	biolink:gene_associated_with_condition	MONDO:0009026	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:218040	NCBIGene:3265		
HGNC:13556	biolink:gene_associated_with_condition	MONDO:0021093	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:218330	NCBIGene:55764		
HGNC:29521	biolink:gene_associated_with_condition	MONDO:0009033	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:218340	NCBIGene:113246		
HGNC:4274	biolink:gene_associated_with_condition	MONDO:0009035	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:218400	NCBIGene:2697		
HGNC:9949	biolink:gene_associated_with_condition	MONDO:0009039	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:218600	NCBIGene:9401		
HGNC:8622	biolink:gene_associated_with_condition	MONDO:0024264	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:218700	NCBIGene:7849		
HGNC:12530	biolink:gene_associated_with_condition	MONDO:0021020	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:218800	NCBIGene:54658		
HGNC:19185	biolink:gene_associated_with_condition	MONDO:0054737	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:219000	NCBIGene:80144		
HGNC:6086	biolink:gene_associated_with_condition	MONDO:0009047	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:219050	NCBIGene:3640		
HGNC:4392	biolink:gene_associated_with_condition	MONDO:0020735	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:219080	NCBIGene:2778		
HGNC:358	biolink:gene_associated_with_condition	MONDO:0009050	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:219090	NCBIGene:9049		
HGNC:12631	biolink:gene_associated_with_condition	MONDO:0009050	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:219090	NCBIGene:9101		
HGNC:3602	biolink:gene_associated_with_condition	MONDO:0009052	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:219100	NCBIGene:10516		
HGNC:9722	biolink:gene_associated_with_condition	MONDO:0009053	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:219150	NCBIGene:5832		
HGNC:18481	biolink:gene_associated_with_condition	MONDO:0018163	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:219200	NCBIGene:23545		
HGNC:2501	biolink:gene_associated_with_condition	MONDO:0009058	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:219500	NCBIGene:1491		
HGNC:1884	biolink:gene_associated_with_condition	MONDO:0009061	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:219700	NCBIGene:1080		
HGNC:18688	biolink:gene_associated_with_condition	MONDO:0009063	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:219730	NCBIGene:286204		
HGNC:2518	biolink:gene_associated_with_condition	MONDO:0009064	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:219750	NCBIGene:1497		
HGNC:2518	biolink:gene_associated_with_condition	MONDO:0100151	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:219800	NCBIGene:1497		
HGNC:2518	biolink:gene_associated_with_condition	MONDO:0009066	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:219900	NCBIGene:1497		
HGNC:11067	biolink:gene_associated_with_condition	MONDO:0009067	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:220100	NCBIGene:11136		
HGNC:11025	biolink:gene_associated_with_condition	MONDO:0009067	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:220100	NCBIGene:6519		
HGNC:7493	biolink:gene_associated_with_condition	MONDO:0009068	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:220110	NCBIGene:4570		
HGNC:7497	biolink:gene_associated_with_condition	MONDO:0009068	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:220110	NCBIGene:4574		
HGNC:11474	biolink:gene_associated_with_condition	MONDO:0009068	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:220110	NCBIGene:6834		
HGNC:15714	biolink:gene_associated_with_condition	MONDO:0009069	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:220111	NCBIGene:10128		
HGNC:24247	biolink:gene_associated_with_condition	MONDO:0009070	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:220120	NCBIGene:132158		
HGNC:17989	biolink:gene_associated_with_condition	MONDO:0020728	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:220150	NCBIGene:116085		
HGNC:28984	biolink:gene_associated_with_condition	MONDO:0009073	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:220210	NCBIGene:9897		
HGNC:4288	biolink:gene_associated_with_condition	MONDO:0009076	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:220290	NCBIGene:10804		
HGNC:4284	biolink:gene_associated_with_condition	MONDO:0009076	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:220290	NCBIGene:2706		
HGNC:4285	biolink:gene_associated_with_condition	MONDO:0009076	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:220290	NCBIGene:2707		
HGNC:6294	biolink:gene_associated_with_condition	MONDO:0024540	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:220400	NCBIGene:3784		
HGNC:29203	biolink:gene_associated_with_condition	MONDO:0009079	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:220500	NCBIGene:57465		
HGNC:23503	biolink:gene_associated_with_condition	MONDO:0009082	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:221200	NCBIGene:84189		
HGNC:6595	biolink:gene_associated_with_condition	MONDO:0009091	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:221750	NCBIGene:8022		
HGNC:12449	biolink:gene_associated_with_condition	MONDO:0020749	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:221770	NCBIGene:7305		
HGNC:2433	biolink:gene_associated_with_condition	MONDO:0800027	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:221820	NCBIGene:1436		
HGNC:13907	biolink:gene_associated_with_condition	MONDO:0009097	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:221900	NCBIGene:220202		
HGNC:12762	biolink:gene_associated_with_condition	MONDO:0009101	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:222300	NCBIGene:7466		
HGNC:6694	biolink:gene_associated_with_condition	MONDO:0009104	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:222448	NCBIGene:4036		
