publications	subject	new_object	is_creation	closure_predicates	closure_delta	new_object_label
	SGD:S000005517	GO:0005987	True	rdfs:subClassOf|BFO:0000050	2	sucrose catabolic process
	SGD:S000002506	GO:0007165	True	rdfs:subClassOf|BFO:0000050	0	signal transduction
	SGD:S000002506	GO:0008104	True	rdfs:subClassOf|BFO:0000050	5	protein localization
	SGD:S000001002	GO:0007265	True	rdfs:subClassOf|BFO:0000050	12	Ras protein signal transduction
	SGD:S000001002	GO:0016567	True	rdfs:subClassOf|BFO:0000050	11	protein ubiquitination
	SGD:S000001002	GO:0061630	True	rdfs:subClassOf|BFO:0000050	9	ubiquitin protein ligase activity
	SGD:S000005892	GO:0009272	True	rdfs:subClassOf|BFO:0000050	6	fungal-type cell wall biogenesis
	SGD:S000005892	GO:0055085	True	rdfs:subClassOf|BFO:0000050	4	transmembrane transport
	SGD:S000003642	GO:0005737	True	rdfs:subClassOf|BFO:0000050	1	cytoplasm
	SGD:S000003642	GO:0035556	True	rdfs:subClassOf|BFO:0000050	4	intracellular signal transduction
	SGD:S000006138	GO:0000479	True	rdfs:subClassOf|BFO:0000050	0	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
	SGD:S000006138	GO:0000462	True	rdfs:subClassOf|BFO:0000050	0	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
	SGD:S000000972	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000000972	GO:0009142	True	rdfs:subClassOf|BFO:0000050	1	nucleoside triphosphate biosynthetic process
	SGD:S000002469	GO:0046513	True	rdfs:subClassOf|BFO:0000050	4	ceramide biosynthetic process
	SGD:S000002469	GO:0046512	True	rdfs:subClassOf|BFO:0000050	14	sphingosine biosynthetic process
	SGD:S000003099	GO:0048189	True	rdfs:subClassOf|BFO:0000050	1	Lid2 complex
	SGD:S000003099	GO:0004842	True	rdfs:subClassOf|BFO:0000050	0	ubiquitin-protein transferase activity
	SGD:S000003741	GO:0045944	True	rdfs:subClassOf|BFO:0000050	11	positive regulation of transcription by RNA polymerase II
	SGD:S000001507	GO:0006225	True	rdfs:subClassOf|BFO:0000050	18	UDP biosynthetic process
	SGD:S000001507	GO:0046705	True	rdfs:subClassOf|BFO:0000050	18	CDP biosynthetic process
	SGD:S000004235	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000004801	GO:0030170	True	rdfs:subClassOf|BFO:0000050	9	pyridoxal phosphate binding
	SGD:S000004801	GO:0016594	True	rdfs:subClassOf|BFO:0000050	9	glycine binding
	SGD:S000004801	GO:0005960	True	rdfs:subClassOf|BFO:0000050	4	glycine cleavage complex
	SGD:S000002353	GO:0005351	True	rdfs:subClassOf|BFO:0000050	14	carbohydrate:proton symporter activity
	SGD:S000002353	GO:0008643	True	rdfs:subClassOf|BFO:0000050	0	carbohydrate transport
	SGD:S000002970	GO:0007030	True	rdfs:subClassOf|BFO:0000050	5	Golgi organization
	SGD:S000002970	GO:0030134	True	rdfs:subClassOf|BFO:0000050	5	COPII-coated ER to Golgi transport vesicle
	SGD:S000002970	GO:0005793	True	rdfs:subClassOf|BFO:0000050	1	endoplasmic reticulum-Golgi intermediate compartment
	SGD:S000002970	GO:0005794	True	rdfs:subClassOf|BFO:0000050	1	Golgi apparatus
	SGD:S000002970	GO:0006886	True	rdfs:subClassOf|BFO:0000050	1	intracellular protein transport
	SGD:S000005290	GO:0061723	True	rdfs:subClassOf|BFO:0000050	13	glycophagy
	SGD:S000005290	GO:0141046	True	rdfs:subClassOf|BFO:0000050	2	Atg8-family conjugating enzyme activity
	SGD:S000000542	GO:0045727	True	rdfs:subClassOf|BFO:0000050	9	positive regulation of translation
	SGD:S000000542	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000000238	GO:0006355	True	rdfs:subClassOf|BFO:0000050	0	regulation of DNA-templated transcription
	SGD:S000000238	GO:0042054	True	rdfs:subClassOf|BFO:0000050	6	histone methyltransferase activity
	SGD:S000000238	GO:0006338	True	rdfs:subClassOf|BFO:0000050	4	chromatin remodeling
	SGD:S000003163	GO:0034198	True	rdfs:subClassOf|BFO:0000050	6	cellular response to amino acid starvation
	SGD:S000006161	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000006161	GO:0032991	True	rdfs:subClassOf|BFO:0000050	1	protein-containing complex
	SGD:S000006161	GO:0050821	True	rdfs:subClassOf|BFO:0000050	3	protein stabilization
	SGD:S000006161	GO:0034605	True	rdfs:subClassOf|BFO:0000050	5	cellular response to heat
	SGD:S000006161	GO:0005886	True	rdfs:subClassOf|BFO:0000050	3	plasma membrane
	SGD:S000006161	GO:0048471	True	rdfs:subClassOf|BFO:0000050	1	perinuclear region of cytoplasm
	SGD:S000004344	GO:0031146	True	rdfs:subClassOf|BFO:0000050	11	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
	SGD:S000005380	GO:0015171	True	rdfs:subClassOf|BFO:0000050	0	amino acid transmembrane transporter activity
	SGD:S000005380	GO:0003333	True	rdfs:subClassOf|BFO:0000050	0	amino acid transmembrane transport
	SGD:S000003997	GO:0000724	True	rdfs:subClassOf|BFO:0000050	3	double-strand break repair via homologous recombination
	SGD:S000003997	GO:0004842	True	rdfs:subClassOf|BFO:0000050	1	ubiquitin-protein transferase activity
	SGD:S000002711	GO:0045944	True	rdfs:subClassOf|BFO:0000050	11	positive regulation of transcription by RNA polymerase II
	SGD:S000003205	GO:0030488	True	rdfs:subClassOf|BFO:0000050	4	tRNA methylation
	SGD:S000003866	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000003367	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000003617	GO:0016514	True	rdfs:subClassOf|BFO:0000050	1	SWI/SNF complex
	SGD:S000002830	GO:0019901	True	rdfs:subClassOf|BFO:0000050	5	protein kinase binding
	SGD:S000002830	GO:0005634	True	rdfs:subClassOf|BFO:0000050	1	nucleus
	SGD:S000001686	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000001686	GO:0038201	True	rdfs:subClassOf|BFO:0000050	0	TOR complex
	SGD:S000001686	GO:0038202	True	rdfs:subClassOf|BFO:0000050	1	TORC1 signaling
	SGD:S000001686	GO:0016242	True	rdfs:subClassOf|BFO:0000050	2	negative regulation of macroautophagy
	SGD:S000001686	GO:0005634	True	rdfs:subClassOf|BFO:0000050	1	nucleus
	SGD:S000005533	GO:0016020	True	rdfs:subClassOf|BFO:0000050	1	membrane
	SGD:S000001551	GO:0008139	True	rdfs:subClassOf|BFO:0000050	4	nuclear localization sequence binding
	SGD:S000001551	GO:0006405	True	rdfs:subClassOf|BFO:0000050	0	RNA export from nucleus
	SGD:S000001551	GO:0044614	True	rdfs:subClassOf|BFO:0000050	1	nuclear pore cytoplasmic filaments
	SGD:S000001551	GO:0034398	True	rdfs:subClassOf|BFO:0000050	4	telomere tethering at nuclear periphery
	SGD:S000001551	GO:0003723	True	rdfs:subClassOf|BFO:0000050	4	RNA binding
	SGD:S000004155	GO:0000455	True	rdfs:subClassOf|BFO:0000050	2	enzyme-directed rRNA pseudouridine synthesis
	SGD:S000005849	GO:0030674	True	rdfs:subClassOf|BFO:0000050	2	protein-macromolecule adaptor activity
	SGD:S000004419	GO:0045944	True	rdfs:subClassOf|BFO:0000050	25	positive regulation of transcription by RNA polymerase II
	SGD:S000004419	GO:0000976	True	rdfs:subClassOf|BFO:0000050	8	transcription cis-regulatory region binding
	SGD:S000005362	GO:0038023	True	rdfs:subClassOf|BFO:0000050	2	signaling receptor activity
	SGD:S000000992	GO:0005737	True	rdfs:subClassOf|BFO:0000050	1	cytoplasm
	SGD:S000003730	GO:0033314	True	rdfs:subClassOf|BFO:0000050	25	mitotic DNA replication checkpoint signaling
	SGD:S000002177	GO:0032934	True	rdfs:subClassOf|BFO:0000050	3	sterol binding
	SGD:S000002177	GO:0097038	True	rdfs:subClassOf|BFO:0000050	2	perinuclear endoplasmic reticulum
	SGD:S000002177	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000004993	GO:0006487	True	rdfs:subClassOf|BFO:0000050	0	protein N-linked glycosylation
	SGD:S000006331	GO:0004033	True	rdfs:subClassOf|BFO:0000050	0	aldo-keto reductase (NADPH) activity
	SGD:S000003921	GO:0005351	True	rdfs:subClassOf|BFO:0000050	13	carbohydrate:proton symporter activity
	SGD:S000004263	GO:0008157	True	rdfs:subClassOf|BFO:0000050	6	protein phosphatase 1 binding
	SGD:S000004263	GO:2001069	True	rdfs:subClassOf|BFO:0000050	4	glycogen binding
	SGD:S000005333	GO:0004753	True	rdfs:subClassOf|BFO:0000050	0	saccharopine dehydrogenase activity
	SGD:S000005690	GO:0005829	True	rdfs:subClassOf|BFO:0000050	0	cytosol
	SGD:S000001711	GO:0032934	True	rdfs:subClassOf|BFO:0000050	3	sterol binding
	SGD:S000001711	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000001711	GO:0016020	True	rdfs:subClassOf|BFO:0000050	0	membrane
	SGD:S000005267	GO:0005794	True	rdfs:subClassOf|BFO:0000050	1	Golgi apparatus
	SGD:S000005359	GO:0005199	True	rdfs:subClassOf|BFO:0000050	2	structural constituent of cell wall
	SGD:S000005359	GO:0031505	True	rdfs:subClassOf|BFO:0000050	8	fungal-type cell wall organization
	SGD:S000005359	GO:0009277	True	rdfs:subClassOf|BFO:0000050	4	fungal-type cell wall
	SGD:S000005561	GO:0061077	True	rdfs:subClassOf|BFO:0000050	10	chaperone-mediated protein folding
	SGD:S000005561	GO:0051879	True	rdfs:subClassOf|BFO:0000050	2	Hsp90 protein binding
	SGD:S000001309	GO:0006817	True	rdfs:subClassOf|BFO:0000050	5	phosphate ion transport
	SGD:S000001309	GO:0000822	True	rdfs:subClassOf|BFO:0000050	6	inositol hexakisphosphate binding
	SGD:S000001309	GO:0005315	True	rdfs:subClassOf|BFO:0000050	12	phosphate transmembrane transporter activity
	SGD:S000001309	GO:0016036	True	rdfs:subClassOf|BFO:0000050	7	cellular response to phosphate starvation
	SGD:S000000900	GO:0031647	True	rdfs:subClassOf|BFO:0000050	3	regulation of protein stability
	SGD:S000000900	GO:0005634	True	rdfs:subClassOf|BFO:0000050	5	nucleus
	SGD:S000000900	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000001600	GO:0051131	True	rdfs:subClassOf|BFO:0000050	7	chaperone-mediated protein complex assembly
	SGD:S000001600	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000006142	GO:0055085	True	rdfs:subClassOf|BFO:0000050	0	transmembrane transport
	SGD:S000002733	GO:0000793	True	rdfs:subClassOf|BFO:0000050	1	condensed chromosome
	SGD:S000003980	GO:0005737	True	rdfs:subClassOf|BFO:0000050	11	cytoplasm
	SGD:S000002749	GO:0032543	True	rdfs:subClassOf|BFO:0000050	2	mitochondrial translation
	SGD:S000002876	GO:0012505	True	rdfs:subClassOf|BFO:0000050	0	endomembrane system
	SGD:S000002876	GO:0000149	True	rdfs:subClassOf|BFO:0000050	3	SNARE binding
	SGD:S000002876	GO:0048278	True	rdfs:subClassOf|BFO:0000050	4	vesicle docking
	SGD:S000006349	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000002571	GO:0019905	True	rdfs:subClassOf|BFO:0000050	1	syntaxin binding
	SGD:S000002571	GO:0006886	True	rdfs:subClassOf|BFO:0000050	3	intracellular protein transport
	SGD:S000005518	GO:0015343	True	rdfs:subClassOf|BFO:0000050	0	siderophore-iron transmembrane transporter activity
	SGD:S000005518	GO:0006879	True	rdfs:subClassOf|BFO:0000050	0	intracellular iron ion homeostasis
	SGD:S000005518	GO:0005774	True	rdfs:subClassOf|BFO:0000050	1	vacuolar membrane
	SGD:S000003739	GO:0071013	True	rdfs:subClassOf|BFO:0000050	2	catalytic step 2 spliceosome
	SGD:S000004479	GO:0001682	True	rdfs:subClassOf|BFO:0000050	19	tRNA 5'-leader removal
	SGD:S000004479	GO:0000172	True	rdfs:subClassOf|BFO:0000050	8	ribonuclease MRP complex
	SGD:S000004479	GO:0003723	True	rdfs:subClassOf|BFO:0000050	0	RNA binding
	SGD:S000005291	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000005680	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000002241	GO:0003723	True	rdfs:subClassOf|BFO:0000050	4	RNA binding
	SGD:S000004381	GO:0051603	True	rdfs:subClassOf|BFO:0000050	4	proteolysis involved in protein catabolic process
	SGD:S000004381	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000004381	GO:0043171	True	rdfs:subClassOf|BFO:0000050	4	peptide catabolic process
	SGD:S000001092	GO:0005384	True	rdfs:subClassOf|BFO:0000050	2	manganese ion transmembrane transporter activity
	SGD:S000001092	GO:0015086	True	rdfs:subClassOf|BFO:0000050	2	cadmium ion transmembrane transporter activity
	SGD:S000001092	GO:0034755	True	rdfs:subClassOf|BFO:0000050	2	iron ion transmembrane transport
	SGD:S000001206	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000001878	GO:0051085	True	rdfs:subClassOf|BFO:0000050	3	chaperone cofactor-dependent protein refolding
	SGD:S000001878	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000002572	GO:0043527	True	rdfs:subClassOf|BFO:0000050	0	tRNA methyltransferase complex
	SGD:S000002572	GO:0006400	True	rdfs:subClassOf|BFO:0000050	0	tRNA modification
	SGD:S000006115	GO:0000076	True	rdfs:subClassOf|BFO:0000050	1	DNA replication checkpoint signaling
	SGD:S000006115	GO:0071479	True	rdfs:subClassOf|BFO:0000050	7	cellular response to ionizing radiation
	SGD:S000003796	GO:0140658	True	rdfs:subClassOf|BFO:0000050	0	ATP-dependent chromatin remodeler activity
	SGD:S000001767	GO:0002183	True	rdfs:subClassOf|BFO:0000050	2	cytoplasmic translational initiation
	SGD:S000001767	GO:0010494	True	rdfs:subClassOf|BFO:0000050	8	cytoplasmic stress granule
	SGD:S000005556	GO:0071467	True	rdfs:subClassOf|BFO:0000050	7	cellular response to pH
	SGD:S000001542	GO:0006511	True	rdfs:subClassOf|BFO:0000050	8	ubiquitin-dependent protein catabolic process
	SGD:S000004688	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000001358	GO:0005737	True	rdfs:subClassOf|BFO:0000050	1	cytoplasm
	SGD:S000001786	GO:0005768	True	rdfs:subClassOf|BFO:0000050	5	endosome
	SGD:S000001786	GO:0042147	True	rdfs:subClassOf|BFO:0000050	11	retrograde transport, endosome to Golgi
	SGD:S000001786	GO:0045053	True	rdfs:subClassOf|BFO:0000050	13	protein retention in Golgi apparatus
	SGD:S000000383	GO:0051646	True	rdfs:subClassOf|BFO:0000050	0	mitochondrion localization
	SGD:S000002903	GO:0006914	True	rdfs:subClassOf|BFO:0000050	4	autophagy
	SGD:S000002903	GO:0034058	True	rdfs:subClassOf|BFO:0000050	7	endosomal vesicle fusion
	SGD:S000002903	GO:0000329	True	rdfs:subClassOf|BFO:0000050	10	fungal-type vacuole membrane
	SGD:S000005926	GO:0006397	True	rdfs:subClassOf|BFO:0000050	5	mRNA processing
	SGD:S000005926	GO:0003729	True	rdfs:subClassOf|BFO:0000050	5	mRNA binding
	SGD:S000003668	GO:0005615	True	rdfs:subClassOf|BFO:0000050	2	extracellular space
	SGD:S000003668	GO:0004621	True	rdfs:subClassOf|BFO:0000050	9	glycosylphosphatidylinositol phospholipase D activity
	SGD:S000003668	GO:0031012	True	rdfs:subClassOf|BFO:0000050	3	extracellular matrix
	SGD:S000002327	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000003158	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000004924	GO:0071970	True	rdfs:subClassOf|BFO:0000050	31	fungal-type cell wall (1->3)-beta-D-glucan biosynthetic process
	SGD:S000002553	GO:0000978	True	rdfs:subClassOf|BFO:0000050	2	RNA polymerase II cis-regulatory region sequence-specific DNA binding
	SGD:S000003636	GO:0005768	True	rdfs:subClassOf|BFO:0000050	5	endosome
	SGD:S000003636	GO:0007030	True	rdfs:subClassOf|BFO:0000050	5	Golgi organization
	SGD:S000003636	GO:0005802	True	rdfs:subClassOf|BFO:0000050	5	trans-Golgi network
	SGD:S000003636	GO:0007032	True	rdfs:subClassOf|BFO:0000050	6	endosome organization
	SGD:S000001332	GO:0042256	True	rdfs:subClassOf|BFO:0000050	1	cytosolic ribosome assembly
	SGD:S000001325	GO:0006607	True	rdfs:subClassOf|BFO:0000050	6	NLS-bearing protein import into nucleus
	SGD:S000006076	GO:0016887	True	rdfs:subClassOf|BFO:0000050	6	ATP hydrolysis activity
	SGD:S000000013	GO:0006289	True	rdfs:subClassOf|BFO:0000050	1	nucleotide-excision repair
	SGD:S000002953	GO:0005737	True	rdfs:subClassOf|BFO:0000050	1	cytoplasm
	SGD:S000002633	GO:0031507	True	rdfs:subClassOf|BFO:0000050	5	heterochromatin formation
	SGD:S000000117	GO:0006357	True	rdfs:subClassOf|BFO:0000050	0	regulation of transcription by RNA polymerase II
	SGD:S000000117	GO:0000981	True	rdfs:subClassOf|BFO:0000050	0	DNA-binding transcription factor activity, RNA polymerase II-specific
	SGD:S000004118	GO:0000151	True	rdfs:subClassOf|BFO:0000050	5	ubiquitin ligase complex
	SGD:S000003484	GO:0045944	True	rdfs:subClassOf|BFO:0000050	0	positive regulation of transcription by RNA polymerase II
	SGD:S000003484	GO:0000123	True	rdfs:subClassOf|BFO:0000050	0	histone acetyltransferase complex
	SGD:S000001305	GO:0005886	True	rdfs:subClassOf|BFO:0000050	2	plasma membrane
	SGD:S000005776	GO:0006388	True	rdfs:subClassOf|BFO:0000050	5	tRNA splicing, via endonucleolytic cleavage and ligation
	SGD:S000003571	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000003571	GO:0042026	True	rdfs:subClassOf|BFO:0000050	1	protein refolding
	SGD:S000003571	GO:0031072	True	rdfs:subClassOf|BFO:0000050	1	heat shock protein binding
	SGD:S000003571	GO:0044183	True	rdfs:subClassOf|BFO:0000050	0	protein folding chaperone
	SGD:S000003571	GO:0030968	True	rdfs:subClassOf|BFO:0000050	10	endoplasmic reticulum unfolded protein response
	SGD:S000003571	GO:0034663	True	rdfs:subClassOf|BFO:0000050	1	endoplasmic reticulum chaperone complex
	SGD:S000003571	GO:0016020	True	rdfs:subClassOf|BFO:0000050	1	membrane
	SGD:S000003571	GO:0051085	True	rdfs:subClassOf|BFO:0000050	4	chaperone cofactor-dependent protein refolding
	SGD:S000003571	GO:0005634	True	rdfs:subClassOf|BFO:0000050	1	nucleus
	SGD:S000003246	GO:0000282	True	rdfs:subClassOf|BFO:0000050	9	cellular bud site selection
	SGD:S000003246	GO:0031505	True	rdfs:subClassOf|BFO:0000050	7	fungal-type cell wall organization
	SGD:S000003246	GO:0009986	True	rdfs:subClassOf|BFO:0000050	1	cell surface
	SGD:S000004848	GO:0051168	True	rdfs:subClassOf|BFO:0000050	0	nuclear export
	SGD:S000004848	GO:0048471	True	rdfs:subClassOf|BFO:0000050	1	perinuclear region of cytoplasm
	SGD:S000003426	GO:0005997	True	rdfs:subClassOf|BFO:0000050	0	xylulose metabolic process
	SGD:S000003426	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000002282	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000006041	GO:0030674	True	rdfs:subClassOf|BFO:0000050	2	protein-macromolecule adaptor activity
	SGD:S000006041	GO:0000407	True	rdfs:subClassOf|BFO:0000050	0	phagophore assembly site
	SGD:S000006041	GO:0000423	True	rdfs:subClassOf|BFO:0000050	2	mitophagy
	SGD:S000006041	GO:0000045	True	rdfs:subClassOf|BFO:0000050	9	autophagosome assembly
	SGD:S000006041	GO:0043548	True	rdfs:subClassOf|BFO:0000050	3	phosphatidylinositol 3-kinase binding
	SGD:S000006041	GO:0006995	True	rdfs:subClassOf|BFO:0000050	2	cellular response to nitrogen starvation
	SGD:S000004607	GO:0016251	True	rdfs:subClassOf|BFO:0000050	2	RNA polymerase II general transcription initiation factor activity
	SGD:S000004607	GO:0006367	True	rdfs:subClassOf|BFO:0000050	1	transcription initiation at RNA polymerase II promoter
	SGD:S000004607	GO:0003677	True	rdfs:subClassOf|BFO:0000050	3	DNA binding
	SGD:S000000503	GO:0004575	True	rdfs:subClassOf|BFO:0000050	2	sucrose alpha-glucosidase activity
	SGD:S000000503	GO:0004556	True	rdfs:subClassOf|BFO:0000050	2	alpha-amylase activity
	SGD:S000000503	GO:0004574	True	rdfs:subClassOf|BFO:0000050	1	oligo-1,6-glucosidase activity
	SGD:S000001868	GO:0038038	True	rdfs:subClassOf|BFO:0000050	8	G protein-coupled receptor homodimeric complex
	SGD:S000006050	GO:0006357	True	rdfs:subClassOf|BFO:0000050	1	regulation of transcription by RNA polymerase II
	SGD:S000006050	GO:0042393	True	rdfs:subClassOf|BFO:0000050	2	histone binding
	SGD:S000002295	GO:0003729	True	rdfs:subClassOf|BFO:0000050	5	mRNA binding
	SGD:S000005499	GO:0000340	True	rdfs:subClassOf|BFO:0000050	1	RNA 7-methylguanosine cap binding
	SGD:S000005461	GO:0038023	True	rdfs:subClassOf|BFO:0000050	2	signaling receptor activity
	SGD:S000005562	GO:0012505	True	rdfs:subClassOf|BFO:0000050	0	endomembrane system
	SGD:S000005562	GO:0006906	True	rdfs:subClassOf|BFO:0000050	4	vesicle fusion
	SGD:S000005562	GO:0031201	True	rdfs:subClassOf|BFO:0000050	3	SNARE complex
	SGD:S000005562	GO:0000149	True	rdfs:subClassOf|BFO:0000050	3	SNARE binding
	SGD:S000005562	GO:0048278	True	rdfs:subClassOf|BFO:0000050	4	vesicle docking
	SGD:S000004311	GO:0051286	True	rdfs:subClassOf|BFO:0000050	0	cell tip
	SGD:S000004311	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000005817	GO:0006874	True	rdfs:subClassOf|BFO:0000050	11	intracellular calcium ion homeostasis
	SGD:S000004697	GO:0031490	True	rdfs:subClassOf|BFO:0000050	6	chromatin DNA binding
